"rules","support","confidence","lift"
"{1756-A4,1756-CNBR,1756-RMC1,1786-TPS} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
"{1756-CNBR,1756-PA72,1756-RMC1,1786-TPS} => {1756-A4}",0.0121375590020229,0.857142857142857,30.265306122449
"{1756-A4,1756-CNBR,1756-PA72,1756-RMC1} => {1786-TPS}",0.0121375590020229,1,39.0263157894737
"{1756-A4,1756-PA72,1756-RMC1,1786-TPS} => {1756-CNBR}",0.0121375590020229,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-PA72,1786-TPS} => {1756-RMC1}",0.0121375590020229,0.947368421052632,46.8315789473684
"{1756-A4,1756-CNBR,1756-RMC1,1786-TPS} => {1756-N2}",0.0121375590020229,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RMC1,1786-TPS} => {1756-A4}",0.0121375590020229,0.857142857142857,30.265306122449
"{1756-A4,1756-CNBR,1756-N2,1756-RMC1} => {1786-TPS}",0.0121375590020229,1,39.0263157894737
"{1756-A4,1756-N2,1756-RMC1,1786-TPS} => {1756-CNBR}",0.0121375590020229,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-N2,1786-TPS} => {1756-RMC1}",0.0121375590020229,0.947368421052632,46.8315789473684
"{1756-A7,1756-CNBR,1756-RMC1,1786-TPS} => {1756-PA72}",0.0134861766689144,1,26.4821428571429
"{1756-CNBR,1756-PA72,1756-RMC1,1786-TPS} => {1756-A7}",0.0134861766689144,0.952380952380952,30.703933747412
"{1756-A7,1756-CNBR,1756-PA72,1756-RMC1} => {1786-TPS}",0.0134861766689144,0.952380952380952,37.1679197994987
"{1756-A7,1756-PA72,1756-RMC1,1786-TPS} => {1756-CNBR}",0.0134861766689144,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-PA72,1786-TPS} => {1756-RMC1}",0.0134861766689144,0.869565217391304,42.9855072463768
"{1756-A7,1756-CNBR,1756-RMC1,1786-TPS} => {1756-N2}",0.0134861766689144,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RMC1,1786-TPS} => {1756-A7}",0.0134861766689144,0.952380952380952,30.703933747412
"{1756-A7,1756-CNBR,1756-N2,1756-RMC1} => {1786-TPS}",0.0134861766689144,1,39.0263157894737
"{1756-A7,1756-N2,1756-RMC1,1786-TPS} => {1756-CNBR}",0.0134861766689144,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-N2,1786-TPS} => {1756-RMC1}",0.0134861766689144,0.869565217391304,42.9855072463768
"{1756-CNBR,1756-PA72,1756-RMC1,1786-TPS} => {1756-N2}",0.0141604855023601,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RMC1,1786-TPS} => {1756-PA72}",0.0141604855023601,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1756-RMC1} => {1786-TPS}",0.0141604855023601,1,39.0263157894737
"{1756-N2,1756-PA72,1756-RMC1,1786-TPS} => {1756-CNBR}",0.0141604855023601,1,41.1944444444444
"{1756-CNBR,1756-N2,1756-PA72,1786-TPS} => {1756-RMC1}",0.0141604855023601,0.875,43.2541666666667
"{1756-A4,1756-A7,1756-CNBR,1756-RMC1} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-A4,1756-CNBR,1756-PA72,1756-RMC1} => {1756-A7}",0.0114632501685772,0.944444444444444,30.4480676328502
"{1756-A7,1756-CNBR,1756-PA72,1756-RMC1} => {1756-A4}",0.0114632501685772,0.80952380952381,28.5839002267574
"{1756-A4,1756-A7,1756-PA72,1756-RMC1} => {1756-CNBR}",0.0114632501685772,1,41.1944444444444
"{1756-A4,1756-A7,1756-CNBR,1756-RMC1} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-A4,1756-CNBR,1756-N2,1756-RMC1} => {1756-A7}",0.0114632501685772,0.944444444444444,30.4480676328502
"{1756-A7,1756-CNBR,1756-N2,1756-RMC1} => {1756-A4}",0.0114632501685772,0.85,30.0130952380952
"{1756-A4,1756-A7,1756-N2,1756-RMC1} => {1756-CNBR}",0.0114632501685772,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-PA72,1756-RMC1} => {1756-N2}",0.0121375590020229,1,20.887323943662
"{1756-A4,1756-CNBR,1756-N2,1756-RMC1} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1756-RMC1} => {1756-A4}",0.0121375590020229,0.857142857142857,30.265306122449
"{1756-A4,1756-N2,1756-PA72,1756-RMC1} => {1756-CNBR}",0.0121375590020229,0.947368421052632,39.0263157894737
"{1756-A7,1756-CNBR,1756-PA72,1756-RMC1} => {1756-N2}",0.0134861766689144,0.952380952380952,19.8926894701543
"{1756-A7,1756-CNBR,1756-N2,1756-RMC1} => {1756-PA72}",0.0134861766689144,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1756-RMC1} => {1756-A7}",0.0134861766689144,0.952380952380952,30.703933747412
"{1756-A7,1756-N2,1756-PA72,1756-RMC1} => {1756-CNBR}",0.0134861766689144,0.952380952380952,39.2328042328042
"{1756-A4,1756-A7,1756-RMC1,1786-TPS} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-A4,1756-PA72,1756-RMC1,1786-TPS} => {1756-A7}",0.0114632501685772,0.944444444444444,30.4480676328502
"{1756-A7,1756-PA72,1756-RMC1,1786-TPS} => {1756-A4}",0.0114632501685772,0.85,30.0130952380952
"{1756-A4,1756-A7,1756-PA72,1756-RMC1} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-A4,1756-A7,1756-PA72,1786-TPS} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-A7,1756-RMC1,1786-TPS} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-A4,1756-N2,1756-RMC1,1786-TPS} => {1756-A7}",0.0114632501685772,0.944444444444444,30.4480676328502
"{1756-A7,1756-N2,1756-RMC1,1786-TPS} => {1756-A4}",0.0114632501685772,0.85,30.0130952380952
"{1756-A4,1756-A7,1756-N2,1756-RMC1} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-A4,1756-A7,1756-N2,1786-TPS} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-PA72,1756-RMC1,1786-TPS} => {1756-N2}",0.0121375590020229,1,20.887323943662
"{1756-A4,1756-N2,1756-RMC1,1786-TPS} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RMC1,1786-TPS} => {1756-A4}",0.0121375590020229,0.857142857142857,30.265306122449
"{1756-A4,1756-N2,1756-PA72,1756-RMC1} => {1786-TPS}",0.0121375590020229,0.947368421052632,36.9722991689751
"{1756-A4,1756-N2,1756-PA72,1786-TPS} => {1756-RMC1}",0.0121375590020229,0.947368421052632,46.8315789473684
"{1756-A7,1756-PA72,1756-RMC1,1786-TPS} => {1756-N2}",0.0134861766689144,1,20.887323943662
"{1756-A7,1756-N2,1756-RMC1,1786-TPS} => {1756-PA72}",0.0134861766689144,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RMC1,1786-TPS} => {1756-A7}",0.0134861766689144,0.952380952380952,30.703933747412
"{1756-A7,1756-N2,1756-PA72,1756-RMC1} => {1786-TPS}",0.0134861766689144,0.952380952380952,37.1679197994987
"{1756-A7,1756-N2,1756-PA72,1786-TPS} => {1756-RMC1}",0.0134861766689144,0.8,39.5466666666667
"{1756-A4,1756-A7,1756-PA72,1756-RMC1} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-A4,1756-A7,1756-N2,1756-RMC1} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-A4,1756-N2,1756-PA72,1756-RMC1} => {1756-A7}",0.0114632501685772,0.894736842105263,28.8455377574371
"{1756-A7,1756-N2,1756-PA72,1756-RMC1} => {1756-A4}",0.0114632501685772,0.80952380952381,28.5839002267574
"{1756-A4,1756-CNBR,1756-RM2,1786-TPS} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
"{1756-A7,1756-CNBR,1756-RM2,1786-TPS} => {1756-A4}",0.0121375590020229,0.947368421052632,33.4511278195489
"{1756-A4,1756-A7,1756-CNBR,1756-RM2} => {1786-TPS}",0.0121375590020229,1,39.0263157894737
"{1756-A4,1756-A7,1756-RM2,1786-TPS} => {1756-CNBR}",0.0121375590020229,1,41.1944444444444
"{1756-A4,1756-A7,1756-CNBR,1786-TPS} => {1756-RM2}",0.0121375590020229,1,42.3714285714286
"{1756-A4,1756-CNBR,1756-RM2,1786-TPS} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-CNBR,1756-PA72,1756-RM2,1786-TPS} => {1756-A4}",0.0128118678354686,0.95,33.5440476190476
"{1756-A4,1756-CNBR,1756-PA72,1756-RM2} => {1786-TPS}",0.0128118678354686,1,39.0263157894737
"{1756-A4,1756-PA72,1756-RM2,1786-TPS} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-PA72,1786-TPS} => {1756-RM2}",0.0128118678354686,1,42.3714285714286
"{1756-A4,1756-CNBR,1756-RM2,1786-TPS} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RM2,1786-TPS} => {1756-A4}",0.0128118678354686,0.95,33.5440476190476
"{1756-A4,1756-CNBR,1756-N2,1756-RM2} => {1786-TPS}",0.0128118678354686,1,39.0263157894737
"{1756-A4,1756-N2,1756-RM2,1786-TPS} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-N2,1786-TPS} => {1756-RM2}",0.0128118678354686,1,42.3714285714286
"{1756-A7,1756-CNBR,1756-RM2,1786-TPS} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-CNBR,1756-PA72,1756-RM2,1786-TPS} => {1756-A7}",0.0128118678354686,0.95,30.6271739130435
"{1756-A7,1756-CNBR,1756-PA72,1756-RM2} => {1786-TPS}",0.0128118678354686,0.904761904761905,35.3095238095238
"{1756-A7,1756-PA72,1756-RM2,1786-TPS} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-PA72,1786-TPS} => {1756-RM2}",0.0128118678354686,0.826086956521739,35.0024844720497
"{1756-A7,1756-CNBR,1756-RM2,1786-TPS} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RM2,1786-TPS} => {1756-A7}",0.0128118678354686,0.95,30.6271739130435
"{1756-A7,1756-CNBR,1756-N2,1756-RM2} => {1786-TPS}",0.0128118678354686,1,39.0263157894737
"{1756-A7,1756-N2,1756-RM2,1786-TPS} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-N2,1786-TPS} => {1756-RM2}",0.0128118678354686,0.826086956521739,35.0024844720497
"{1756-CNBR,1756-PA72,1756-RM2,1786-TPS} => {1756-N2}",0.0134861766689144,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RM2,1786-TPS} => {1756-PA72}",0.0134861766689144,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1756-RM2} => {1786-TPS}",0.0134861766689144,1,39.0263157894737
"{1756-N2,1756-PA72,1756-RM2,1786-TPS} => {1756-CNBR}",0.0134861766689144,1,41.1944444444444
"{1756-CNBR,1756-N2,1756-PA72,1786-TPS} => {1756-RM2}",0.0134861766689144,0.833333333333333,35.3095238095238
"{1756-A4,1756-A7,1756-CNBR,1756-RM2} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
"{1756-A4,1756-CNBR,1756-PA72,1756-RM2} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
"{1756-A7,1756-CNBR,1756-PA72,1756-RM2} => {1756-A4}",0.0121375590020229,0.857142857142857,30.265306122449
"{1756-A4,1756-A7,1756-PA72,1756-RM2} => {1756-CNBR}",0.0121375590020229,0.947368421052632,39.0263157894737
"{1756-A4,1756-A7,1756-CNBR,1756-RM2} => {1756-N2}",0.0121375590020229,1,20.887323943662
"{1756-A4,1756-CNBR,1756-N2,1756-RM2} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
"{1756-A7,1756-CNBR,1756-N2,1756-RM2} => {1756-A4}",0.0121375590020229,0.947368421052632,33.4511278195489
"{1756-A4,1756-A7,1756-N2,1756-RM2} => {1756-CNBR}",0.0121375590020229,0.947368421052632,39.0263157894737
"{1756-A4,1756-A7,1756-CNBR,1756-N2} => {1756-RM2}",0.0121375590020229,0.818181818181818,34.6675324675325
"{1756-A4,1756-CNBR,1756-PA72,1756-RM2} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-A4,1756-CNBR,1756-N2,1756-RM2} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1756-RM2} => {1756-A4}",0.0128118678354686,0.95,33.5440476190476
"{1756-A4,1756-N2,1756-PA72,1756-RM2} => {1756-CNBR}",0.0128118678354686,0.904761904761905,37.271164021164
"{1756-A7,1756-CNBR,1756-PA72,1756-RM2} => {1756-N2}",0.0128118678354686,0.904761904761905,18.8980549966465
"{1756-A7,1756-CNBR,1756-N2,1756-RM2} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1756-RM2} => {1756-A7}",0.0128118678354686,0.95,30.6271739130435
"{1756-A7,1756-N2,1756-PA72,1756-RM2} => {1756-CNBR}",0.0128118678354686,0.904761904761905,37.271164021164
"{1756-A4,1756-A7,1756-RM2,1786-TPS} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
"{1756-A4,1756-PA72,1756-RM2,1786-TPS} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
"{1756-A7,1756-PA72,1756-RM2,1786-TPS} => {1756-A4}",0.0121375590020229,0.947368421052632,33.4511278195489
"{1756-A4,1756-A7,1756-PA72,1756-RM2} => {1786-TPS}",0.0121375590020229,0.947368421052632,36.9722991689751
"{1756-A4,1756-A7,1756-PA72,1786-TPS} => {1756-RM2}",0.0121375590020229,1,42.3714285714286
"{1756-A4,1756-A7,1756-RM2,1786-TPS} => {1756-N2}",0.0121375590020229,1,20.887323943662
"{1756-A4,1756-N2,1756-RM2,1786-TPS} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
"{1756-A7,1756-N2,1756-RM2,1786-TPS} => {1756-A4}",0.0121375590020229,0.947368421052632,33.4511278195489
"{1756-A4,1756-A7,1756-N2,1756-RM2} => {1786-TPS}",0.0121375590020229,0.947368421052632,36.9722991689751
"{1756-A4,1756-A7,1756-N2,1786-TPS} => {1756-RM2}",0.0121375590020229,1,42.3714285714286
"{1756-A4,1756-PA72,1756-RM2,1786-TPS} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-A4,1756-N2,1756-RM2,1786-TPS} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RM2,1786-TPS} => {1756-A4}",0.0128118678354686,0.95,33.5440476190476
"{1756-A4,1756-N2,1756-PA72,1756-RM2} => {1786-TPS}",0.0128118678354686,0.904761904761905,35.3095238095238
"{1756-A4,1756-N2,1756-PA72,1786-TPS} => {1756-RM2}",0.0128118678354686,1,42.3714285714286
"{1756-A7,1756-PA72,1756-RM2,1786-TPS} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-A7,1756-N2,1756-RM2,1786-TPS} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RM2,1786-TPS} => {1756-A7}",0.0128118678354686,0.95,30.6271739130435
"{1756-A7,1756-N2,1756-PA72,1756-RM2} => {1786-TPS}",0.0128118678354686,0.904761904761905,35.3095238095238
"{1756-A4,1756-A7,1756-PA72,1756-RM2} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-A4,1756-A7,1756-N2,1756-RM2} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-A4,1756-N2,1756-PA72,1756-RM2} => {1756-A7}",0.0128118678354686,0.904761904761905,29.1687370600414
"{1756-A7,1756-N2,1756-PA72,1756-RM2} => {1756-A4}",0.0128118678354686,0.904761904761905,31.9467120181406
"{1756-A4,1756-A7,1756-N2,1756-PA72} => {1756-RM2}",0.0128118678354686,0.826086956521739,35.0024844720497
"{1756-A7,1756-CNBR,1786-TPS,1794-IB32} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-CNBR,1756-PA72,1786-TPS,1794-IB32} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-CNBR,1756-PA72,1794-IB32} => {1786-TPS}",0.0107889413351315,1,39.0263157894737
"{1756-A7,1756-PA72,1786-TPS,1794-IB32} => {1756-CNBR}",0.0107889413351315,0.941176470588235,38.7712418300654
"{1756-A7,1756-CNBR,1786-TPS,1794-IB32} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-CNBR,1756-N2,1786-TPS,1794-IB32} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-CNBR,1756-N2,1794-IB32} => {1786-TPS}",0.0107889413351315,1,39.0263157894737
"{1756-A7,1756-N2,1786-TPS,1794-IB32} => {1756-CNBR}",0.0107889413351315,0.941176470588235,38.7712418300654
"{1756-CNBR,1756-PA72,1786-TPS,1794-IB32} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-CNBR,1756-N2,1786-TPS,1794-IB32} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1794-IB32} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-N2,1756-PA72,1786-TPS,1794-IB32} => {1756-CNBR}",0.0114632501685772,0.944444444444444,38.9058641975309
"{1756-A7,1756-CNBR,1756-PA72,1794-IB32} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-A7,1756-CNBR,1756-N2,1794-IB32} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1794-IB32} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-N2,1756-PA72,1794-IB32} => {1756-CNBR}",0.0107889413351315,0.888888888888889,36.6172839506173
"{1756-A7,1756-PA72,1786-TPS,1794-IB32} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-A7,1756-N2,1786-TPS,1794-IB32} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-N2,1756-PA72,1786-TPS,1794-IB32} => {1756-A7}",0.0114632501685772,0.944444444444444,30.4480676328502
"{1756-A7,1756-N2,1756-PA72,1794-IB32} => {1786-TPS}",0.0114632501685772,0.944444444444444,36.8581871345029
"{1756-A4,1756-A7,1756-CNBR,1786-TPS} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
"{1756-A4,1756-CNBR,1756-PA72,1786-TPS} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
"{1756-A4,1756-A7,1756-PA72,1786-TPS} => {1756-CNBR}",0.0121375590020229,1,41.1944444444444
"{1756-A4,1756-A7,1756-CNBR,1786-TPS} => {1756-N2}",0.0121375590020229,1,20.887323943662
"{1756-A4,1756-CNBR,1756-N2,1786-TPS} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
"{1756-A4,1756-A7,1756-CNBR,1756-N2} => {1786-TPS}",0.0121375590020229,0.818181818181818,31.9306220095694
"{1756-A4,1756-A7,1756-N2,1786-TPS} => {1756-CNBR}",0.0121375590020229,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-PA72,1786-TPS} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-A4,1756-CNBR,1756-N2,1786-TPS} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-A4,1756-N2,1756-PA72,1786-TPS} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-PA72,1786-TPS} => {1756-N2}",0.0155091031692515,1,20.887323943662
"{1756-A7,1756-CNBR,1756-N2,1786-TPS} => {1756-PA72}",0.0155091031692515,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1786-TPS} => {1756-A7}",0.0155091031692515,0.958333333333333,30.8958333333333
"{1756-A7,1756-CNBR,1756-N2,1756-PA72} => {1786-TPS}",0.0155091031692515,0.851851851851852,33.2446393762183
"{1756-A7,1756-N2,1756-PA72,1786-TPS} => {1756-CNBR}",0.0155091031692515,0.92,37.8988888888889
"{1756-A4,1756-A7,1756-CNBR,1756-PA72} => {1756-N2}",0.0148347943358058,0.956521739130435,19.9791794243723
"{1756-A4,1756-A7,1756-CNBR,1756-N2} => {1756-PA72}",0.0148347943358058,1,26.4821428571429
"{1756-A4,1756-CNBR,1756-N2,1756-PA72} => {1756-A7}",0.0148347943358058,0.916666666666667,29.5525362318841
"{1756-A7,1756-CNBR,1756-N2,1756-PA72} => {1756-A4}",0.0148347943358058,0.814814814814815,28.7707231040564
"{1756-A4,1756-A7,1756-N2,1756-PA72} => {1756-CNBR}",0.0148347943358058,0.956521739130435,39.4033816425121
"{1756-A4,1756-A7,1756-PA72,1786-TPS} => {1756-N2}",0.0121375590020229,1,20.887323943662
"{1756-A4,1756-A7,1756-N2,1786-TPS} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
"{1756-A4,1756-N2,1756-PA72,1786-TPS} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
"{1756-CNBR,1756-ENBT,1756-L61,1794-ACNR15,1794-OB16P} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1756-ENBT,1756-L61,1756-PA72,1794-ACNR15,1794-OB16P} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-L61,1756-PA72,1794-ACNR15,1794-OB16P} => {1756-ENBT}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-ENBT,1756-PA72,1794-ACNR15,1794-OB16P} => {1756-L61}",0.0101146325016858,1,61.7916666666667
"{1756-CNBR,1756-ENBT,1756-L61,1756-PA72,1794-ACNR15} => {1794-OB16P}",0.0101146325016858,1,82.3888888888889
"{1756-CNBR,1756-ENBT,1756-L61,1756-PA72,1794-OB16P} => {1794-ACNR15}",0.0101146325016858,1,74.15
"{1756-A7,1756-CNBR,1756-L61,1756-PA72,1784-CF128} => {1756-N2}",0.0101146325016858,0.9375,19.5818661971831
"{1756-A7,1756-CNBR,1756-L61,1756-N2,1784-CF128} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1756-CNBR,1756-L61,1756-N2,1756-PA72,1784-CF128} => {1756-A7}",0.0101146325016858,0.9375,30.2241847826087
"{1756-A7,1756-L61,1756-N2,1756-PA72,1784-CF128} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-N2,1756-PA72,1784-CF128} => {1756-L61}",0.0101146325016858,1,61.7916666666667
"{1756-A7,1756-CNBR,1756-L61,1756-N2,1756-PA72} => {1784-CF128}",0.0101146325016858,0.833333333333333,45.7716049382716
"{1756-CNBR,1756-ENBT,1756-L61,1756-PA72,1786-TPS} => {1756-N2}",0.0101146325016858,1,20.887323943662
"{1756-CNBR,1756-ENBT,1756-L61,1756-N2,1786-TPS} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1756-CNBR,1756-ENBT,1756-L61,1756-N2,1756-PA72} => {1786-TPS}",0.0101146325016858,1,39.0263157894737
"{1756-ENBT,1756-L61,1756-N2,1756-PA72,1786-TPS} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-L61,1756-N2,1756-PA72,1786-TPS} => {1756-ENBT}",0.0101146325016858,0.9375,38.6197916666667
"{1756-CNBR,1756-ENBT,1756-N2,1756-PA72,1786-TPS} => {1756-L61}",0.0101146325016858,1,61.7916666666667
"{1756-A7,1756-CNBR,1756-L61,1756-PA72,1786-TPS} => {1756-N2}",0.0101146325016858,1,20.887323943662
"{1756-A7,1756-CNBR,1756-L61,1756-N2,1786-TPS} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1756-CNBR,1756-L61,1756-N2,1756-PA72,1786-TPS} => {1756-A7}",0.0101146325016858,0.9375,30.2241847826087
"{1756-A7,1756-CNBR,1756-L61,1756-N2,1756-PA72} => {1786-TPS}",0.0101146325016858,0.833333333333333,32.5219298245614
"{1756-A7,1756-L61,1756-N2,1756-PA72,1786-TPS} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-RMC1,1794-IB32,1794-TB2,1794-TB32} => {1786-TPS}",0.0101146325016858,1,39.0263157894737
"{1756-RMC1,1786-TPS,1794-IB32,1794-TB2,1794-TB32} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-RMC1,1786-TPS,1794-TB2,1794-TB32} => {1794-IB32}",0.0101146325016858,1,40.0810810810811
"{1756-CNBR,1786-TPS,1794-IB32,1794-TB2,1794-TB32} => {1756-RMC1}",0.0101146325016858,0.9375,46.34375
"{1756-CNBR,1756-RMC1,1786-TPS,1794-IB32,1794-TB32} => {1794-TB2}",0.0101146325016858,1,54.9259259259259
"{1756-CNBR,1756-RMC1,1786-TPS,1794-IB32,1794-TB2} => {1794-TB32}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-RMC1,1794-IB32,1794-TB2,1794-TB32} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1756-PA72,1756-RMC1,1794-IB32,1794-TB2,1794-TB32} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-PA72,1756-RMC1,1794-TB2,1794-TB32} => {1794-IB32}",0.0101146325016858,1,40.0810810810811
"{1756-CNBR,1756-PA72,1794-IB32,1794-TB2,1794-TB32} => {1756-RMC1}",0.0101146325016858,0.9375,46.34375
"{1756-CNBR,1756-PA72,1756-RMC1,1794-IB32,1794-TB32} => {1794-TB2}",0.0101146325016858,1,54.9259259259259
"{1756-CNBR,1756-PA72,1756-RMC1,1794-IB32,1794-TB2} => {1794-TB32}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-RMC1,1794-IB32,1794-TB2,1794-TB32} => {1756-N2}",0.0101146325016858,1,20.887323943662
"{1756-N2,1756-RMC1,1794-IB32,1794-TB2,1794-TB32} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-N2,1756-RMC1,1794-TB2,1794-TB32} => {1794-IB32}",0.0101146325016858,1,40.0810810810811
"{1756-CNBR,1756-N2,1794-IB32,1794-TB2,1794-TB32} => {1756-RMC1}",0.0101146325016858,0.9375,46.34375
"{1756-CNBR,1756-N2,1756-RMC1,1794-IB32,1794-TB32} => {1794-TB2}",0.0101146325016858,1,54.9259259259259
"{1756-CNBR,1756-N2,1756-RMC1,1794-IB32,1794-TB2} => {1794-TB32}",0.0101146325016858,1,41.1944444444444
"{1756-RMC1,1786-TPS,1794-IB32,1794-TB2,1794-TB32} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1756-PA72,1756-RMC1,1794-IB32,1794-TB2,1794-TB32} => {1786-TPS}",0.0101146325016858,1,39.0263157894737
"{1756-PA72,1756-RMC1,1786-TPS,1794-TB2,1794-TB32} => {1794-IB32}",0.0101146325016858,1,40.0810810810811
"{1756-PA72,1786-TPS,1794-IB32,1794-TB2,1794-TB32} => {1756-RMC1}",0.0101146325016858,0.9375,46.34375
"{1756-PA72,1756-RMC1,1786-TPS,1794-IB32,1794-TB32} => {1794-TB2}",0.0101146325016858,1,54.9259259259259
"{1756-PA72,1756-RMC1,1786-TPS,1794-IB32,1794-TB2} => {1794-TB32}",0.0101146325016858,1,41.1944444444444
